3,7566,1
3,7983,0
3,8016,48
3,8051,0
3,8080,1
3,8478,0
3,9465,1
3,10969,8
3,11331,1
3,11341,0
3,11342,1
3,13244,6
3,13287,0
3,14327,1
3,14509,12
3,17467,11
3,18668,2
3,19559,1
3,23302,1
3,23673,2
3,25032,9
3,26614,1
3,28752,9
3,30197,1
3,35916,1
3,39186,0
3,40609,1
3,44790,18
3,44952,80
3,45228,0
3,52084,1
3,54764,0
3,63043,7
3,67298,1
3,69339,0
3,70971,9
3,71692,1
3,74936,2
3,75099,2
3,80832,0
3,87185,0
3,91866,0
3,101266,8
3,108082,8
3,116538,1
3,120350,1
3,120389,5
3,122050,8
3,122302,1
3,3540257762,8
3,3540261755,1
3,3540261874,0
3,3540266331,1
3,3540276595,1
3,3540278358,8
3,3540285871,0
3,3540290774,0
3,3540299757,1
3,3540310715,2
3,3540315383,1
3,3540318360,1
3,3540321802,1
3,3540323591,8
3,3540326422,1
3,3540326536,2
3,3540327850,1
3,3540335896,2
3,3540337668,2
3,3540341084,1
3,3540341807,1
3,3540348143,0
3,3540348384,12
3,3540353417,1
3,3540354213,10
3,3540358250,1
3,3540360659,1
3,3540369518,0
3,3540370011,1
3,3540371467,-1
4,25,28
4,44,23
4,70,8
4,75,0
4,83,3
4,94,2
4,97,24
4,108,2
4,125,-2
4,138,13
4,140,11
4,142,10
4,158,101
4,159,12
4,168,6
4,170,1
4,171,0
4,172,2
4,192,1
4,193,7
4,201,16
4,215,22
4,216,1
4,221,21
4,238,0
4,253,21
4,255,-3
4,260,0
4,290,2
4,313,12
4,329,6
4,340,2
4,343,19
4,371,13
4,374,9
4,378,27
4,391,30
4,417,15
4,425,12
4,435,1
4,446,10
4,475,2
4,484,10
4,502,5
4,529,1
4,538,1
4,541,1
4,548,31
4,549,-3
4,604,1
4,613,2
4,621,20
4,634,1
4,635,5
4,678,11
4,679,2
4,759,9
4,771,1
4,950,1
4,967,15
4,984,2
4,1029,12
4,1200,5
4,1206,0
4,1226,2
4,1388,-5
4,1402,0
4,1453,13
4,1460,0
4,1510,1
4,1676,8
4,1742,1
4,2025,0
4,2111,6
4,2238,3
4,2773,1
4,2801,1
4,3123,18
4,3173,2
4,3410,1
4,3774,2
4,4991,1
4,5734,2
4,5849,2
4,6082,1
4,6252,6
4,6939,1
4,7506,2
4,8021,5
4,8571,2
4,8785,6
4,9465,1
4,10186,1
4,10817,1
4,11132,0
4,12417,1
4,13287,27
4,14279,4
4,14327,2
4,14509,0
4,14651,1
4,18347,4
4,21818,0
4,34543,11
4,37721,6
4,43756,5
4,44397,1
4,49138,1
4,50661,1
4,54764,5
4,58526,8
4,67446,2
4,70164,1
4,72539,1
4,86728,2
4,88602,1
4,88687,3
4,108082,11
4,108948,1
4,114837,0
4,116538,1
4,120350,0
4,123365,2
4,129626,1
4,3540256547,0
4,3540257585,1
4,3540261755,1
4,3540261874,1
4,3540271088,1
4,3540276912,2
4,3540281457,2
4,3540282116,1
4,3540285871,2
4,3540286570,0
4,3540289098,1
4,3540293163,1
4,3540299757,24
4,3540303892,2
4,3540310715,29
4,3540312638,1
4,3540319695,2
4,3540320174,1
4,3540324421,0
4,3540326410,0
4,3540326536,2
4,3540326837,1
4,3540328450,1
4,3540329888,0
4,3540332194,1
4,3540332781,1
4,3540334707,5
4,3540335896,2
4,3540338534,1
4,3540338737,5
4,3540339931,1
4,3540340230,1
4,3540345488,1
4,3540350154,1
4,3540350576,1
4,3540351328,1
4,3540352923,1
4,3540353417,1
4,3540354213,5
4,3540356397,1
4,3540356600,1
4,3540357078,1
4,3540357928,4
4,3540357951,9
4,3540358250,1
4,3540358427,4
4,3540358765,1
4,3540360659,1
4,3540369518,30
4,3540370893,2
4,3540371467,-1
4,3540376691,1
6,8,0
6,38,82
6,42,0
6,151,37
6,162,7
6,183,-4
6,191,102
6,236,0
6,288,1
6,305,21
6,314,1
6,339,1
6,471,2
6,503,104
6,560,7
6,717,1
6,753,2
6,797,16
6,802,18
6,859,32
6,1092,9
6,1116,1
6,1122,2
6,1164,1
6,1185,40
6,1208,2
6,1236,1
6,1241,14
6,1405,9
6,1504,6
6,1555,31
6,2127,1
6,2148,1
6,2256,0
6,2332,0
6,2336,0
6,2337,94
6,2339,1
6,2345,1
6,2442,1
6,2447,4
6,2563,0
6,2710,0
6,2796,1
6,2809,68
6,3026,2
6,3128,2
6,3213,1
6,3270,8
6,3280,2
6,3309,2
6,3377,7
6,3438,6
6,3563,2
6,3666,14
6,3684,51
6,3706,22
6,3852,1
6,3925,0
6,3926,0
6,3927,1
6,3928,0
6,3948,2
6,3963,2
6,4666,6
6,5037,19
6,5129,1
6,5161,5
6,5317,8
6,5344,2
6,5366,1
6,5589,2
6,5633,8
6,6366,10
6,6775,9
6,7173,1
6,7758,1
6,7834,1
6,7835,1
6,8252,13
6,8274,0
6,8297,1
6,8396,1
6,9668,2
6,9932,1
6,9964,1
6,10057,2
6,11084,2
6,11956,1
6,12613,36
6,14388,2
6,14444,4
6,14871,27
6,15041,3
6,15496,2
6,16437,1
6,16560,0
6,16637,1
6,16799,5
6,17011,0
6,17385,5
6,18699,1
6,18975,2
6,19701,0
6,21083,0
6,22156,1
6,22648,1
6,25669,5
6,25787,1
6,25918,-1
6,27495,1
6,28558,1
6,33602,6
6,35953,1
6,36787,1
6,37604,1
6,38764,-1
6,42603,2
6,43342,1
6,43911,1
6,46747,0
6,46795,1
6,50014,1
6,58464,1
6,58787,46
6,61992,1
6,62026,1
6,63773,1
6,68417,2
6,69891,0
6,80089,1
6,81434,0
6,82325,1
6,87100,4
6,92866,6
6,96668,-4
6,102069,13
6,102556,1
6,108312,12
6,109885,2
6,115052,1
6,3540255750,0
6,3540258104,1
6,3540266217,0
6,3540268831,2
6,3540272879,-1
6,3540277648,2
6,3540283186,0
6,3540288126,1
6,3540288406,2
6,3540288980,1
6,3540290073,1
6,3540290831,0
6,3540291357,1
6,3540291913,1
6,3540292683,1
6,3540293929,1
6,3540295987,0
6,3540298724,1
6,3540302974,1
6,3540306269,5
6,3540306308,31
6,3540315374,2
6,3540318284,15
6,3540319278,0
6,3540321251,0
6,3540322809,2
6,3540324775,1
6,3540327377,1
6,3540330407,1
6,3540331864,2
6,3540334337,1
6,3540334909,1
6,3540334972,0
6,3540335890,2
6,3540337899,1
6,3540337990,1
6,3540338061,1
6,3540339661,1
6,3540341697,2
6,3540341908,1
6,3540347189,6
6,3540347443,0
6,3540348018,11
6,3540348036,-2
6,3540350235,8
6,3540350534,2
6,3540350712,2
6,3540356809,0
6,3540357436,8
6,3540360704,1
6,3540361164,2
6,3540363531,1
6,3540364666,1
6,3540365396,0
6,3540366906,1
6,3540367832,1
6,3540368499,1
6,3540369272,1
6,3540374148,1
6,3540378671,6
6,3540379447,1
6,3540380787,1
6,3540381065,1
7,10,0
7,14,1
7,38,0
7,43,1
7,78,2
7,85,0
7,94,-2
7,96,19
7,106,7
7,122,153
7,128,3
7,141,0
7,145,1
7,146,-13
7,150,2
7,165,2
7,174,13
7,177,0
7,233,56
7,234,14
7,258,0
7,269,0
7,285,50
7,319,28
7,359,78
7,406,1
7,504,10
7,525,7
7,577,9
7,606,0
7,620,1
7,641,7
7,667,1
7,811,0
7,818,0
7,830,72
7,847,18
7,907,0
7,931,2
7,998,0
7,1020,91
7,1067,0
7,1263,2
7,1334,35
7,1508,17
7,2174,0
7,2249,2
7,2252,9
7,2299,1
7,2420,28
7,2500,7
7,2519,0
7,2622,6
7,2728,2
7,2873,5
7,2909,7
7,2911,5
7,3029,7
7,3034,1
7,3076,1
7,3370,3
7,3393,6
7,3409,2
7,3439,10
7,3444,1
7,3622,1
7,3765,2
7,4059,2
7,4268,11
7,4438,2
7,4593,2
7,4746,3
7,4789,1
7,5090,1
7,5303,1
7,5450,0
7,5759,1
7,5810,1
7,6056,1
7,6739,2
7,6776,0
7,6967,15
7,7005,2
7,7193,18
7,7318,2
7,7376,2
7,7400,1
7,7943,1
7,8015,1
7,8107,1
7,8561,1
7,8678,2
7,9002,1
7,9255,0
7,9484,7
7,9507,1
7,9512,0
7,9637,2
7,9667,6
7,10017,2
7,10087,1
7,10449,6
7,10658,1
7,11058,45
7,11060,2
7,12478,17
7,12621,12
7,12950,1
7,13245,1
7,14076,118
7,14764,2
7,15105,1
7,16466,11
7,16538,1
7,18154,1
7,19145,24
7,21464,2
7,21617,7
7,24349,1
7,25373,1
7,26428,1
7,28891,0
7,33757,1
7,35531,1
7,35557,1
7,36393,1
7,36773,5
7,37319,1
7,39589,5
7,41603,2
7,41772,1
7,45511,1
7,51744,2
7,58039,1
7,64896,5
7,68473,1
7,68985,29
7,72170,2
7,72977,1
7,73272,1
7,74161,1
7,75263,3
7,76801,2
7,85334,6
7,90881,1
7,94966,0
7,101215,15
7,101349,1
7,102550,2
7,105288,1
7,106940,1
7,107295,6
7,108351,2
7,111014,2
7,118490,1
7,121143,-1
7,122238,1
7,124004,2
7,126259,2
7,129262,9
7,3540257392,5
7,3540258212,1
7,3540258784,1
7,3540260488,5
7,3540262968,0
7,3540263883,1
7,3540264430,1
7,3540264703,2
7,3540265816,2
7,3540266259,1
7,3540267275,9
7,3540271381,1
7,3540271425,2
7,3540272145,-1
7,3540272733,1
7,3540275777,1
7,3540276624,1
7,3540278180,2
7,3540278794,29
7,3540278890,1
7,3540281234,1
7,3540284217,1
7,3540285489,11
7,3540285750,54
7,3540288407,1
7,3540289448,1
7,3540291294,1
7,3540292452,1
7,3540292739,0
7,3540293855,7
7,3540294181,5
7,3540295676,1
7,3540296166,4
7,3540299184,11
7,3540299812,1
7,3540300775,0
7,3540301705,13
7,3540303073,2
7,3540304000,3
7,3540305586,1
7,3540306048,1
7,3540306628,2
7,3540309106,1
7,3540309740,0
7,3540311714,2
7,3540312515,1
7,3540314641,1
7,3540315958,12
7,3540317770,1
7,3540317905,1
7,3540319891,1
7,3540321652,1
7,3540322495,6
7,3540323349,2
7,3540325465,2
7,3540326674,0
7,3540328910,1
7,3540331245,1
7,3540332709,32
7,3540336568,0
7,3540336666,1
7,3540338617,1
7,3540339661,1
7,3540339742,1
7,3540342130,1
7,3540342805,1
7,3540343294,4
7,3540344036,1
7,3540344063,3
7,3540344441,1
7,3540345361,1
7,3540346146,2
7,3540346422,5
7,3540348592,2
7,3540348729,5
7,3540349464,7
7,3540350777,1
7,3540351199,1
7,3540354576,1
7,3540355909,1
7,3540358084,2
7,3540358411,2
7,3540358780,11
7,3540359685,6
7,3540363162,1
7,3540365693,7
7,3540365733,2
7,3540366252,1
7,3540366467,2
7,3540369679,1
7,3540371413,1
7,3540371467,-3
7,3540372196,2
7,3540373630,1
7,3540374141,5
7,3540376897,1
7,3540377013,1
7,3540378264,1
7,3540379105,1
7,3540380191,1
8,9,12
8,10,94
8,11,168
8,14,0
8,22,17
8,26,16
8,38,10
8,43,140
8,85,0
8,96,28
8,106,9
8,134,15
8,150,21
8,157,0
8,224,19
8,243,14
8,314,2
8,330,15
8,333,11
8,414,2
8,569,-4
8,583,9
8,614,8
8,619,7
8,620,1
8,675,2
8,702,18
8,710,18
8,817,2
8,887,6
8,962,2
8,1157,0
8,1158,5
8,1170,2
8,1222,2
8,1224,1
8,1241,1
8,1261,10
8,1263,15
8,1641,1
8,1723,2
8,1771,2
8,2028,2
8,2203,1
8,2296,10
8,2332,78
8,2571,1
8,3001,0
8,3076,1
8,3196,10
8,3280,4
8,3306,24
8,3484,0
8,3496,1
8,3498,2
8,3730,11
8,3821,1
8,4330,1
8,4431,25
8,4606,2
8,4735,10
8,5284,1
8,5450,0
8,5819,0
8,6494,33
8,6628,1
8,6898,1
8,7405,1
8,7501,1
8,7510,4
8,7730,1
8,7753,1
8,8099,4
8,8228,2
8,8394,1
8,8986,4
8,9169,2
8,10046,1
8,13137,1
8,13991,13
8,14456,1
8,16396,1
8,18899,8
8,19145,1
8,22320,-1
8,23755,2
8,25654,1
8,27357,2
8,28357,2
8,31676,13
8,32821,1
8,32861,3
8,36002,0
8,38764,10
8,39566,1
8,42836,3
8,43733,2
8,46845,1
8,47836,1
8,61872,1
8,63739,1
8,66262,1
8,70640,0
8,72608,2
8,73413,1
8,76051,2
8,81415,1
8,82325,1
8,83902,2
8,87698,1
8,87971,1
8,89033,16
8,95421,1
8,97396,2
8,97991,2
8,100307,1
8,101948,1
8,102185,1
8,102219,1
8,105098,1
8,106461,16
8,111693,1
8,117504,1
8,128341,2
8,129268,8
8,129889,0
8,3540254993,1
8,3540261016,0
8,3540262968,0
8,3540271206,1
8,3540277350,4
8,3540285330,7
8,3540288074,2
8,3540288746,2
8,3540288927,2
8,3540289430,0
8,3540297223,2
8,3540301488,1
8,3540303901,-4
8,3540309034,1
8,3540311023,1
8,3540316420,1
8,3540319783,1
8,3540324930,1
8,3540326547,0
8,3540326827,1
8,3540328910,1
8,3540330790,1
8,3540336778,0
8,3540337774,2
8,3540342334,1
8,3540342738,1
8,3540345474,1
8,3540349444,2
8,3540351648,1
8,3540352229,1
8,3540352940,1
8,3540353630,1
8,3540355149,1
8,3540356809,0
8,3540357470,0
8,3540358780,0
8,3540359314,1
8,3540362897,5
8,3540365555,1
8,3540365654,1
8,3540366895,1
8,3540371375,1
8,3540373055,1
9,10,13
9,11,5
9,20,1
9,21,1
9,26,41
9,43,22
9,46,2
9,70,1
9,85,29
9,132,0
9,243,2
9,247,1
9,251,1
9,552,1
9,769,1
9,790,-4
9,1062,2
9,1224,1
9,1281,5
9,1550,1
9,3314,7
9,4431,2
9,5145,1
9,5163,4
9,5284,1
9,5450,11
9,10046,1
9,18824,6
9,18976,1
9,26462,1
9,32821,1
9,32861,2
9,33785,1
9,38905,1
9,50926,11
9,59585,2
9,73633,0
9,76716,12
9,78107,1
9,91813,5
9,109342,0
10,11,64
10,14,50
10,18,16
10,22,26
10,24,-13
10,26,17
10,43,66
10,59,9
10,69,0
10,85,0
10,96,11
10,106,1
10,122,0
10,132,1
10,141,6
10,150,30
10,157,0
10,243,10
10,330,10
10,333,2
10,335,0
10,587,0
10,702,10
10,887,2
10,962,1
10,1067,0
10,1170,8
10,1224,5
10,1244,2
10,1251,0
10,1261,1
10,1263,2
10,1550,2
10,1815,2
10,2043,0
10,2233,2
10,2256,0
10,2332,-1
10,3010,4
10,3045,-1
10,4431,18
10,4570,0
10,5284,1
10,5450,0
10,5819,2
10,5980,0
10,6494,0
10,6526,9
10,7005,5
10,7510,1
10,8099,1
10,8508,1
10,9208,6
10,9314,1
10,9655,1
10,16879,0
10,17384,1
10,17980,1
10,18565,1
10,18976,15
10,20393,4
10,20825,0
10,21035,5
10,23345,1
10,24252,1
10,30288,1
10,31676,14
10,32378,1
10,32861,1
10,33011,2
10,38905,1
10,40208,5
10,41135,1
10,42836,1
10,43701,1
10,43733,1
10,44466,0
10,47317,0
10,47836,5
10,48056,0
10,48087,2
10,54593,1
10,56117,1
10,58118,1
10,80998,1
10,82315,1
10,84242,1
10,85356,1
10,89877,0
10,94479,1
10,95421,1
10,96618,8
10,97790,5
10,99983,1
10,102219,30
10,104895,1
10,106461,41
10,114202,1
10,114490,0
10,114837,-1
10,117089,1
10,117126,0
10,119472,1
10,119958,1
10,122684,0
10,124593,2
10,126167,6
10,129889,1
10,3540257916,1
10,3540261020,1
10,3540265405,2
10,3540270961,1
10,3540273298,0
10,3540274009,1
10,3540275035,1
10,3540277645,1
10,3540278527,12
10,3540297223,3
10,3540298475,0
10,3540301488,1
10,3540302539,2
10,3540310925,1
10,3540311403,2
10,3540315124,1
10,3540319898,1
10,3540320365,1
10,3540321369,1
10,3540326410,0
10,3540326547,0
10,3540326749,2
10,3540327889,1
10,3540328287,0
10,3540328700,1
10,3540330328,2
10,3540331144,2
10,3540331544,2
10,3540332673,1
10,3540332989,8
10,3540334564,2
10,3540336778,1
10,3540341276,1
10,3540342334,2
10,3540344096,1
10,3540345474,1
10,3540345814,2
10,3540346593,1
10,3540351648,4
10,3540351685,1
10,3540352940,2
10,3540354297,1
10,3540355621,1
10,3540356980,1
10,3540357470,0
10,3540358780,2
10,3540360020,1
10,3540363785,1
10,3540365654,1
10,3540371375,1
10,3540372005,1
11,14,-4
11,22,22
11,25,-4
11,26,133
11,38,0
11,43,115
11,59,0
11,85,32
11,96,5
11,106,7
11,132,1
11,150,3
11,157,0
11,183,2
11,224,1
11,243,27
11,251,-4
11,330,24
11,333,1
11,335,1
11,392,0
11,412,2
11,414,1
11,487,0
11,583,10
11,614,1
11,618,0
11,619,20
11,620,1
11,675,18
11,677,1
11,702,2
11,703,8
11,817,1
11,962,1
11,1112,1
11,1170,6
11,1183,2
11,1240,1
11,1251,0
11,1261,33
11,1263,27
11,1279,1
11,1283,12
11,1392,0
11,1434,5
11,1641,0
11,1771,6
11,2048,1
11,2203,1
11,2332,6
11,2333,1
11,2571,4
11,3001,0
11,3010,11
11,3075,11
11,3123,0
11,3196,5
11,3280,6
11,3306,0
11,3381,1
11,3484,30
11,3496,2
11,3498,2
11,3706,0
11,3730,7
11,3821,1
11,4431,31
11,5129,1
11,5269,2
11,5284,7
11,5413,0
11,5450,2
11,5748,5
11,5769,0
11,5810,0
11,5819,0
11,6795,11
11,7376,2
11,7400,1
11,7510,4
11,7730,1
11,7753,1
11,8168,2
11,8228,2
11,8416,1
11,9208,4
11,9224,13
11,9364,1
11,9483,1
11,9919,0
11,10046,2
11,11449,1
11,11459,1
11,11470,4
11,12533,1
11,12594,1
11,13137,2
11,13991,0
11,14243,0
11,16818,1
11,17495,2
11,18351,0
11,18899,0
11,18976,1
11,19145,1
11,20825,2
11,24596,6
11,25654,1
11,27342,1
11,31676,2
11,32323,1
11,32861,2
11,33666,2
11,34243,1
11,35810,1
11,39064,1
11,39566,1
11,41135,0
11,42836,5
11,43733,0
11,47836,11
11,47865,0
11,50099,2
11,50349,1
11,53931,1
11,54561,0
11,54593,1
11,58118,2
11,64397,1
11,69259,1
11,74121,0
11,74460,1
11,79468,1
11,79861,0
11,80754,4
11,81128,1
11,81639,1
11,86669,0
11,87034,2
11,87971,1
11,92985,1
11,95421,1
11,96618,1
11,99983,1
11,101224,2
11,105098,1
11,106041,1
11,106461,9
11,108805,13
11,109155,5
11,111105,1
11,111631,1
11,111693,1
11,112166,1
11,117126,0
11,117504,1
11,118050,2
11,118982,1
11,122221,1
11,122510,1
11,124542,1
11,126273,2
11,129228,1
11,129889,1
11,3540254993,-1
11,3540258713,3
11,3540259492,6
11,3540262968,0
11,3540265405,2
11,3540265991,1
11,3540275035,2
11,3540277350,3
11,3540277645,1
11,3540278296,1
11,3540278527,2
11,3540288074,2
11,3540288450,1
11,3540290073,1
11,3540290537,1
11,3540292142,1
11,3540294262,1
11,3540294853,0
11,3540299407,1
11,3540301488,1
11,3540302862,1
11,3540303843,1
11,3540309569,1
11,3540311403,1
11,3540319783,1
11,3540320874,0
11,3540322380,6
11,3540324930,1
11,3540325571,1
11,3540326547,0
11,3540328287,1
11,3540328536,1
11,3540329184,1
11,3540331544,1
11,3540331932,2
11,3540335138,1
11,3540337774,2
11,3540338737,2
11,3540340142,0
11,3540340829,7
11,3540341696,8
11,3540342334,1
11,3540343267,1
11,3540343880,1
11,3540343922,1
11,3540345474,1
11,3540345993,1
11,3540346137,1
11,3540346593,1
11,3540346887,1
11,3540347382,0
11,3540350021,1
11,3540351648,2
11,3540351684,1
11,3540352940,2
11,3540355149,1
11,3540356746,0
11,3540357387,2
11,3540358780,2
11,3540361049,1
11,3540362897,2
11,3540365654,1
11,3540366402,1
11,3540371040,2
11,3540371299,2
11,3540372120,5
11,3540378812,1
12,24,9
12,28,15
12,29,19
12,30,20
12,32,0
12,51,-1
12,69,2
12,89,0
12,129,19
12,151,0
12,185,22
12,292,2
12,307,0
12,360,2
12,364,0
12,781,1
12,862,1
12,986,2
12,1014,7
12,1428,11
12,1650,21
12,1744,8
12,2033,5
12,2097,2
12,2171,0
12,2242,14
12,3060,1
12,4874,0
12,5312,1
12,6145,1
12,6361,1
12,6553,-1
12,6600,0
12,7105,3
12,7829,7
12,9785,1
12,11286,1
12,11613,2
12,16790,1
12,20518,2
12,22306,2
12,22813,5
12,28907,7
12,33011,0
12,33280,0
12,35366,1
12,40327,0
12,61024,2
12,77120,1
12,86749,0
12,103382,2
12,109120,12
12,3540286254,1
12,3540286811,0
12,3540290774,7
12,3540306221,1
12,3540314402,1
12,3540317558,0
12,3540348685,2
12,3540352975,2
12,3540354315,1
12,3540357307,1
12,3540359903,2
13,14,-4
13,71,2
13,108,-3
13,246,8
13,393,1
13,398,-3
13,921,8
13,1107,15
13,1178,-2
13,1265,5
13,1703,-2
13,1931,0
13,4647,9
13,5649,1
13,6064,7
13,7162,29
13,7828,8
13,12776,1
13,15473,12
13,21177,1
13,30208,6
13,57071,5
13,72129,5
13,84630,1
13,84930,1
13,96000,1
13,97616,5
13,108475,8
13,3540255018,0
13,3540299946,1
13,3540313444,4
13,3540321208,9
13,3540333437,1
13,3540355266,6
14,17,-2
14,20,4
14,34,-4
14,43,76
14,68,0
14,96,2
14,114,2
14,119,0
14,122,2
14,132,0
14,138,0
14,141,19
14,143,127
14,148,-1
14,150,4
14,157,0
14,165,2
14,167,2
14,174,2
14,177,1
14,186,0
14,207,0
14,213,31
14,219,121
14,234,0
14,242,8
14,250,0
14,285,28
14,330,-4
14,356,1
14,372,17
14,508,1
14,577,1
14,583,-4
14,606,18
14,617,5
14,671,28
14,695,4
14,799,0
14,819,1
14,830,6
14,910,0
14,938,14
14,982,0
14,1020,2
14,1022,29
14,1044,1
14,1097,93
14,1120,45
14,1124,6
14,1263,2
14,1347,14
14,1523,2
14,2048,1
14,2107,1
14,2169,87
14,2185,31
14,2252,0
14,2314,28
14,2395,1
14,2556,47
14,2581,1
14,2622,39
14,2752,12
14,2756,0
14,2761,1
14,2768,2
14,2785,1
14,2804,51
14,2840,-1
14,2907,0
14,2911,2
14,2988,2
14,2998,1
14,3069,3
14,3145,0
14,3162,81
14,3277,1
14,3278,2
14,3288,7
14,3295,6
14,3375,1
14,3380,7
14,3383,2
14,3439,5
14,3548,2
14,3608,1
14,3622,1
14,4059,16
14,4229,1
14,4533,0
14,4626,4
14,4706,1
14,4832,2
14,5145,1
14,5303,1
14,5377,1
14,5450,14
14,5810,12
14,5819,3
14,6214,2
14,6701,1
14,6714,1
14,7193,1
14,7390,0
14,7400,1
14,7786,2
14,7979,1
14,8153,0
14,8403,0
14,9002,4
14,9139,1
14,9363,4
14,9507,7
14,9812,5
14,9919,4
14,10434,1
14,10449,14
14,10892,1
14,11662,1
14,12527,5
14,12859,7
14,13217,1
14,13220,14
14,13864,1
14,14043,1
14,15075,40
14,15742,1
14,16553,1
14,16879,1
14,18106,1
14,18534,2
14,18589,8
14,20226,1
14,21112,7
14,23411,1
14,24539,14
14,28283,1
14,34909,3
14,36359,1
14,36835,1
14,36856,1
14,39589,2
14,39684,0
14,43499,1
14,44351,1
14,49197,1
14,51332,1
14,52914,1
14,52921,2
14,54581,1
14,54835,1
14,55306,2
14,56763,1
14,63996,0
14,64230,1
14,65993,1
14,67387,1
14,76556,1
14,76801,1
14,78055,1
14,83767,0
14,87704,2
14,94127,2
14,99101,1
14,100634,1
14,101527,2
14,104172,1
14,104365,2
14,104401,1
14,113137,1
14,114202,1
14,128125,1
14,129889,1
14,3540258914,8
14,3540259222,2
14,3540259908,0
14,3540262968,0
14,3540263421,0
14,3540264025,0
14,3540265405,2
14,3540268107,1
14,3540271206,1
14,3540271978,1
14,3540279320,0
14,3540280545,1
14,3540283987,1
14,3540289679,1
14,3540292382,4
14,3540297223,2
14,3540302798,1
14,3540307595,1
14,3540314486,1
14,3540314669,1
14,3540314965,1
14,3540315628,2
14,3540319898,1
14,3540320057,-1
14,3540326547,0
14,3540328910,1
14,3540332473,1
14,3540333206,1
14,3540344009,1
14,3540346593,1
14,3540347681,1
14,3540351846,1
14,3540356175,1
14,3540357467,1
14,3540359819,0
14,3540369525,1
14,3540371467,-1
14,3540372005,1
14,3540374501,1
14,3540379105,1
14,3540379168,2
14,3540380191,3
14,3540380401,1
15,38,5
15,106,57
15,236,11
15,338,9
15,613,1
15,1051,4
15,1206,14
15,1500,0
15,1504,14
15,2682,6
15,3910,1
15,4985,9
15,6516,1
15,16559,1
15,18854,2
15,32922,1
15,39163,1
15,88099,2
15,108805,1
15,3540294014,3
15,3540330474,2
15,3540344287,1
15,3540367832,26
15,3540372120,4
16,1320,3
16,4423,8
16,11472,22
16,14490,1
16,16569,2
16,31620,1
16,32922,2
16,57032,1
16,83500,3
16,3540262908,1
16,3540306221,-1
16,3540363968,5
17,45,10
17,68,0
17,79,37
17,114,17
17,119,115
17,131,20
17,139,11
17,148,-2
17,161,0
17,175,2
17,186,3
17,187,42
17,194,2
17,204,26
17,207,31
17,210,6
17,212,0
17,213,14
17,217,0
17,239,1
17,241,2
17,250,3
17,326,2
17,349,1
17,363,0
17,403,8
17,552,2
17,606,0
17,632,1
17,720,4
17,729,1
17,808,0
17,818,2
17,819,1
17,820,2
17,829,3
17,887,12
17,897,0
17,910,27
17,916,21
17,1063,2
17,1124,74
17,1145,1
17,1324,1
17,1366,1
17,2040,6
17,2157,2
17,2187,1
17,2205,6
17,2241,0
17,2244,2
17,2271,2
