4694,3482,Estigia666,85,2003-05-28
4695,9079,Egregius,35,2003-05-28
4697,259532,UltraBoris,1,2003-05-28
4698,754,Estigia666,80,2003-05-28
4699,2127,Estigia666,91,2003-05-28
4701,259532,Dead_As_A_Door_Nail,45,2003-05-28
4704,259532,SufferingOverdue,90,2003-05-29
4706,227,PowerMetalGuardian,70,2003-05-29
4707,845,thrashassault,94,2003-05-29
4709,864,Estigia666,79,2003-05-29
4710,495,Estigia666,85,2003-05-29
4711,1325,Estigia666,87,2003-05-29
4713,11415,ironasinmaiden,88,2003-05-29
4714,259532,ironasinmaiden,65,2003-05-29
4715,21512,ironasinmaiden,82,2003-05-29
4721,241,Accaris,98,2003-05-29
4722,12471,Fungicide,95,2003-05-29
4728,259532,The_Tr00_Dudeguy,0,2003-05-29
4729,259532,skolnick,88,2003-05-29
4730,259532,Ncik,83,2003-05-29
4733,15564,Shred1921,87,2003-05-30
4741,8917,DeadFetus,64,2003-05-30
4744,16620,MHITO,71,2003-05-30
4745,8686,ironasinmaiden,83,2003-05-30
4752,89,icedray,70,2003-05-31
4756,3523,Snxke,70,2003-05-31
4761,23,icedray,70,2003-05-31
4762,1254,OSheaman,95,2003-05-31
4765,8951,Xeper,97,2003-05-31
4768,19495,Xeper,95,2003-05-31
4769,21654,UltraBoris,87,2003-06-01
4774,7413,ModernPrometheus,90,2003-06-01
4775,141,SufferingOverdue,52,2003-06-01
4777,4265,PowerMetalGuardian,65,2003-06-01
4778,4270,PowerMetalGuardian,69,2003-06-01
4779,16562,Xeper,80,2003-06-01
4783,259532,alexanderthegreat,10,2003-06-01
4784,15355,Pyrus,89,2003-06-01
4785,259,Pyrus,87,2003-06-01
4786,2071,UltraBoris,43,2003-06-01
4787,2069,UltraBoris,58,2003-06-02
4788,2076,UltraBoris,95,2003-06-02
4789,4862,Immolation,90,2003-06-02
4793,19318,PowerMetalGuardian,70,2003-06-02
4797,7125,DBettino,65,2003-06-02
4798,21,Pyrus,37,2003-06-02
4799,174,Pyrus,94,2003-06-02
4800,149,Pyrus,76,2003-06-02
4801,702,Pyrus,86,2003-06-02
4802,1038,Pyrus,85,2003-06-02
4803,2819,Pyrus,96,2003-06-02
4804,547,Pyrus,100,2003-06-02
4805,1715,Pyrus,81,2003-06-02
4826,1563,Patric,85,2003-06-04
4832,11961,PeteGas,78,2003-06-04
4833,678,PeteGas,82,2003-06-04
4845,1335,ironasinmaiden,70,2003-06-05
4847,2956,Damone,98,2003-06-05
4848,1291,Deathcult,87,2003-06-05
4855,19333,UltraBoris,1,2003-06-06
4856,423,PowerMetalGuardian,90,2003-06-06
4861,19333,SufferingOverdue,95,2003-06-06
4864,2080,PowerMetalGuardian,76,2003-06-06
4869,7399,ShotgunBlasphemy,90,2003-06-06
4871,14463,Choronzon,80,2003-06-06
4872,14464,Choronzon,85,2003-06-06
4873,13141,Choronzon,85,2003-06-06
4874,19306,Choronzon,80,2003-06-06
4875,19333,MapleTree,85,2003-06-06
4881,5115,BadOmen,95,2003-06-07
4885,269,KRISIUN69filth,91,2003-06-07
4889,14353,Estigia666,81,2003-06-07
4890,20218,Nightcrawler,88,2003-06-07
4891,16,Nightcrawler,93,2003-06-07
4892,13586,Nightcrawler,77,2003-06-07
4894,20218,PowerMetalGuardian,99,2003-06-07
4896,5154,Anubis,10,2003-06-08
4901,3387,ThunderheaD,94,2003-06-08
4905,7072,SpookyApparition,97,2003-06-08
4918,12617,Nightcrawler,31,2003-06-09
4922,15468,ironasinmaiden,90,2003-06-09
4931,297,PowerMetalGlory,97,2003-06-10
4932,1367,Reigning_Glory,92,2003-06-10
4934,13117,Reigning_Glory,100,2003-06-10
4935,13388,Oziris,80,2003-06-10
4939,2023,Nightcrawler,29,2003-06-10
4949,16614,JVK,92,2003-06-10
4951,392,icedray,80,2003-06-10
4954,20689,Snxke,81,2003-06-10
4960,20263,Skyklad,72,2003-06-11
4962,22068,Firey,70,2003-06-11
4967,15740,Xeper,85,2003-06-11
4968,797,CliffBizkit336,100,2003-06-11
4970,7723,WIndrider,91,2003-06-12
4971,9890,WIndrider,94,2003-06-12
4983,153,Demon_of_the_Fall,87,2003-06-13
4985,65,Skallagrim,100,2003-06-13
4986,12693,Skallagrim,80,2003-06-13
4989,4421,ABHORRED,85,2003-06-13
4990,1750,ABHORRED,75,2003-06-13
4991,21379,Xeper,91,2003-06-13
4992,930,CliffBizkit336,95,2003-06-13
4997,649,Voice_of_Unreason,91,2003-06-13
4999,1468,Nightcrawler,89,2003-06-13
5003,3682,Snxke,88,2003-06-14
5012,833,Snxke,85,2003-06-14
5013,4461,Snxke,80,2003-06-14
5016,134,liten,100,2003-06-14
5019,19179,liten,97,2003-06-14
5020,259,JVK,97,2003-06-14
5023,3652,Estigia666,88,2003-06-14
5031,8824,Snxke,80,2003-06-14
5035,2537,Snxke,70,2003-06-14
5036,13957,Snxke,78,2003-06-14
5038,2809,Snxke,80,2003-06-14
5041,2075,Snxke,70,2003-06-14
5042,6607,Egregius,86,2003-06-14
5043,289,CliffRIP2k2,95,2003-06-14
5046,1473,Nightcrawler,81,2003-06-14
5049,16049,Manchester_Devil,80,2003-06-14
5059,10903,MHITO,99,2003-06-15
5061,6617,CliffRIP2k2,90,2003-06-15
5062,19422,Metal_God,81,2003-06-15
5069,1427,liten,97,2003-06-15
5071,7329,Rat_Salad666,97,2003-06-15
5079,15468,UltraBoris,44,2003-06-15
5084,2148,Nightcrawler,77,2003-06-15
5086,7627,Falconsbane,97,2003-06-15
5090,2989,SlaughterofSoul,96,2003-06-16
5094,2752,PowerMetalGuardian,79,2003-06-16
5096,8136,TheShadowfiend,1,2003-06-16
5097,647,mephisto_the_hairy,50,2003-06-16
5099,14188,PowerMetalGuardian,75,2003-06-16
5101,12277,Manu_SwordMaster,88,2003-06-16
5102,4185,PowerMetalGuardian,75,2003-06-16
5105,1476,Nightcrawler,97,2003-06-16
5106,54,Zero,90,2003-06-16
5108,92,Spirit_Crusher,100,2003-06-16
5110,4778,JVK,91,2003-06-17
5117,4510,Xeper,85,2003-06-17
5119,7928,PowerMetalGuardian,70,2003-06-18
5131,3409,UltraBoris,93,2003-06-18
5132,14878,Shovel,75,2003-06-18
5134,12921,PowerMetalGuardian,80,2003-06-18
5137,5338,Hellbentforleather,80,2003-06-19
5140,147,Falconsbane,83,2003-06-19
5144,4040,FatalStrike,90,2003-06-19
5146,1376,UltraBoris,82,2003-06-19
5148,18628,langstondrive,82,2003-06-19
5150,16178,DeadFetus,93,2003-06-20
5154,1000,Savage300,29,2003-06-20
5156,865,Savage300,89,2003-06-20
5159,8341,Chainsaw_Gutsfuck,98,2003-06-20
5163,2563,anacrusis,99,2003-06-20
5180,8136,Firey,50,2003-06-21
5181,148,SufferingOverdue,94,2003-06-21
5183,1468,ShatteredSky,90,2003-06-21
5184,3999,ShatteredSky,90,2003-06-21
5185,222,SufferingOverdue,65,2003-06-21
5188,12372,Estigia666,82,2003-06-21
5195,396,Sigma,98,2003-06-22
5199,22544,DEEK,93,2003-06-22
5202,767,chaossphere,0,2003-06-22
5218,6099,Madman,81,2003-06-22
5219,17899,Madman,80,2003-06-22
5220,2804,Morteizen,30,2003-06-22
5221,22459,PowerMetalGuardian,50,2003-06-23
5224,2737,PowerMetalGuardian,80,2003-06-23
5225,40,Shovel,87,2003-06-23
5226,20031,Pyrus,92,2003-06-23
5227,19333,Pyrus,64,2003-06-23
5230,852,skolnick,95,2003-06-23
5233,22075,MetalSaviour,89,2003-06-23
5239,7858,foshuggah,80,2003-06-23
5240,3896,foshuggah,65,2003-06-23
5248,22876,UltraBoris,70,2003-06-23
5250,1912,Orion_Crystal_Ice,85,2003-06-24
5256,23090,KRISIUN69filth,80,2003-06-24
5258,6589,Mortido,95,2003-06-24
5260,825,Nightcrawler,83,2003-06-24
5262,15392,Mortido,60,2003-06-24
5267,2961,Conan_Troutman,90,2003-06-24
5270,2613,Conan_Troutman,95,2003-06-24
5271,2480,Orion_Crystal_Ice,84,2003-06-24
5275,327,DamnRight,2,2003-06-25
5276,344,Mortido,55,2003-06-25
5277,760,Pallando,82,2003-06-25
5278,7330,Mortido,65,2003-06-25
5281,310,Nightcrawler,87,2003-06-25
5282,578,Nightcrawler,93,2003-06-25
5284,311,Nightcrawler,72,2003-06-25
5285,2729,Nightcrawler,75,2003-06-25
5287,21380,EvilHasNoBoundaries,99,2003-06-25
5289,2791,CrashCymbol,62,2003-06-25
5298,1715,Orion_Crystal_Ice,82,2003-06-25
5299,12861,JaniLeeSixx,79,2003-06-25
5301,950,FatalStrike,65,2003-06-26
5302,391,Shred1921,80,2003-06-26
5308,14626,TekFox,87,2003-06-26
5309,18979,PowerMetalGuardian,94,2003-06-26
5312,2553,Nightcrawler,42,2003-06-26
5313,10943,Orion_Crystal_Ice,92,2003-06-26
5315,1670,Nightcrawler,80,2003-06-26
5321,17421,WIndrider,98,2003-06-26
5324,2287,WIndrider,100,2003-06-26
5329,7194,Pallando,87,2003-06-27
5331,517,SufferingOverdue,95,2003-06-27
5334,22692,thewickedchild,85,2003-06-27
5339,4973,speedemon86,80,2003-06-27
5342,428,webermg,60,2003-06-27
5346,1709,UltraBoris,70,2003-06-28
5348,359,PowerMetalGuardian,75,2003-06-28
5351,9080,Demon_of_the_Fall,92,2003-06-28
5353,17899,Shred1921,89,2003-06-28
5357,6772,UltraBoris,57,2003-06-28
5358,127,Orion_Crystal_Ice,54,2003-06-28
5359,393,WIndrider,100,2003-06-29
5362,3140,chaossphere,90,2003-06-29
5364,2884,VileRancour,83,2003-06-29
5365,4516,Nightcrawler,87,2003-06-29
5366,4517,Nightcrawler,74,2003-06-29
5368,21083,VileRancour,20,2003-06-29
5373,15248,Death_Heat,90,2003-06-29
5381,15977,Heian,85,2003-06-30
5382,768,Falconsbane,60,2003-06-30
5389,621,Manchester_Devil,75,2003-07-01
5391,424,VladTheImpaler,97,2003-07-01
5393,23493,ihateyou,90,2003-07-01
5403,7931,ShatteredSky,85,2003-07-02
5405,1238,OSheaman,100,2003-07-02
5406,1241,OSheaman,94,2003-07-02
5409,5384,PowerMetalGuardian,51,2003-07-02
5410,1515,PowerMetalGuardian,79,2003-07-02
5416,7621,langstondrive,90,2003-07-04
5426,150,Slave_to_the_dark,98,2003-07-05
5427,177,Slave_to_the_dark,92,2003-07-05
5428,304,Slave_to_the_dark,100,2003-07-05
5446,166,Reverend_Kool,95,2003-07-06
5448,12599,Reverend_Kool,97,2003-07-06
5450,14850,MHITO,60,2003-07-06
5452,17228,MHITO,70,2003-07-06
5453,19333,radiohater,35,2003-07-06
5454,19161,MHITO,95,2003-07-06
5455,19749,MHITO,65,2003-07-06
5456,19345,MHITO,85,2003-07-06
5457,19225,MHITO,55,2003-07-06
5459,3794,Xeper,100,2003-07-06
5462,204,Reverend_Kool,94,2003-07-06
5464,1415,Demon_of_the_Fall,78,2003-07-06
5466,1433,Demon_of_the_Fall,99,2003-07-06
5467,465,Nightcrawler,100,2003-07-06
5468,1742,Andrzej,98,2003-07-06
5477,21392,Shovel,90,2003-07-06
5478,845,radiohater,65,2003-07-07
5481,10120,gabalgabow,85,2003-07-07
5482,17558,gabalgabow,80,2003-07-07
5483,2527,Metal_God,95,2003-07-07
5485,2790,langstondrive,75,2003-07-07
5491,2021,FatalStrike,95,2003-07-07
5492,241,Black_Tulip,70,2003-07-08
5494,12277,Mortido,50,2003-07-08
5495,2556,Mortido,20,2003-07-08
5502,2413,Scorpio,11,2003-07-08
5504,336,Graveland84,92,2003-07-08
5508,3264,Scorpio,99,2003-07-09
5521,3720,ALF,95,2003-07-09
5522,1507,OSheaman,95,2003-07-09
5528,525,UltraBoris,33,2003-07-09
5529,510,UltraBoris,56,2003-07-09
5533,148,BoomStick,60,2003-07-09
5542,3821,HawkMoon,81,2003-07-10
5549,59,OSheaman,93,2003-07-10
5553,22873,Ayeka,58,2003-07-10
5556,6776,OSheaman,90,2003-07-10
5557,12340,OSheaman,94,2003-07-10
5561,13630,OdiumRagnarok,95,2003-07-10
5565,412,OdiumRagnarok,98,2003-07-10
5566,573,OdiumRagnarok,95,2003-07-10
5567,1388,OdiumRagnarok,100,2003-07-10
5568,15210,chaossphere,85,2003-07-10
5573,2672,Manchester_Devil,80,2003-07-11
5581,10138,Snxke,90,2003-07-11
5582,431,Ayeka,72,2003-07-11
5590,132,CrowTRobot,84,2003-07-11
5594,9422,OdiumRagnarok,90,2003-07-12
5595,9423,OdiumRagnarok,80,2003-07-12
5596,109,OSheaman,89,2003-07-12
5600,2621,OSheaman,99,2003-07-12
5602,23578,ThePiercedSpirit,86,2003-07-12
5603,220,Mortido,97,2003-07-12
5604,1424,OSheaman,92,2003-07-12
5605,1427,OSheaman,81,2003-07-12
5606,11431,BoomStick,90,2003-07-13
5607,296,BoomStick,82,2003-07-13
5610,1357,ShatteredSky,90,2003-07-13
5611,1785,ShatteredSky,83,2003-07-13
5613,7576,OSheaman,78,2003-07-13
5622,2049,DBettino,100,2003-07-13
5624,747,Nightcrawler,82,2003-07-13
5625,188,OSheaman,24,2003-07-13
5627,8627,DBettino,93,2003-07-13
5628,23762,DBettino,83,2003-07-13
5629,785,CrowTRobot,85,2003-07-13
5630,294,BoomStick,85,2003-07-13
5632,1362,OSheaman,9,2003-07-13
5635,24677,ChildOfTheTwilight,85,2003-07-14
5636,20579,Nightcrawler,57,2003-07-14
5637,657,OSheaman,90,2003-07-14
5644,4081,OSheaman,88,2003-07-14
5646,58,OSheaman,96,2003-07-14
5649,1504,OSheaman,92,2003-07-14
5650,1444,OSheaman,87,2003-07-14
5651,1437,OSheaman,89,2003-07-14
5652,1438,OSheaman,90,2003-07-14
5653,8411,chaossphere,95,2003-07-14
5654,11553,chaossphere,85,2003-07-15
5656,1378,ironasinmaiden,93,2003-07-15
5658,1371,ironasinmaiden,91,2003-07-15
5659,7029,ironasinmaiden,86,2003-07-15
5668,409,OSheaman,85,2003-07-15
5670,16553,OSheaman,90,2003-07-15
5673,5489,OSheaman,86,2003-07-15
5681,119,Paradox,93,2003-07-15
5683,13025,OSheaman,88,2003-07-15
5685,1103,OSheaman,80,2003-07-15
5686,934,OSheaman,94,2003-07-15
5687,1232,OSheaman,96,2003-07-15
5688,1236,OSheaman,97,2003-07-15
5689,1252,OSheaman,95,2003-07-15
5691,1912,Demon_of_the_Fall,87,2003-07-16
5694,12912,OSheaman,95,2003-07-16
5701,24161,MHITO,70,2003-07-16
5705,181,megafury,98,2003-07-16
5707,3405,megafury,85,2003-07-16
5708,5079,OSheaman,85,2003-07-16
5710,5080,OSheaman,88,2003-07-16
5719,5135,GrimAndFrostbitten,85,2003-07-17
5721,135,GrimAndFrostbitten,95,2003-07-17
5724,55,GrimAndFrostbitten,90,2003-07-17
5728,19722,UltraBoris,89,2003-07-17
5729,1362,megafury,85,2003-07-17
5733,3706,OSheaman,93,2003-07-17
5734,6116,Hygdahl,96,2003-07-17
5735,124,OSheaman,87,2003-07-17
5740,2368,Estigia666,97,2003-07-17
5743,741,Pyrus,92,2003-07-17
5746,24018,chaossphere,65,2003-07-17
5751,873,Pyrus,84,2003-07-18
5752,3266,Shovel,85,2003-07-18
5763,15944,DeadFetus,24,2003-07-18
5764,255,Estigia666,86,2003-07-18
5765,1153,Estigia666,81,2003-07-18
5772,23379,speedemon86,98,2003-07-18
5773,24747,OSheaman,84,2003-07-18
5781,1611,CrowTRobot,83,2003-07-18
5784,2565,GrimAndFrostbitten,63,2003-07-19
5786,130,Shred1921,85,2003-07-19
5792,647,J_Paragon_S,98,2003-07-20
5793,15142,Ayeka,73,2003-07-20
5795,13163,chaossphere,95,2003-07-20
5796,15245,Ayeka,73,2003-07-20
5798,11397,Descalabro,90,2003-07-20
5801,21637,PowerMetalGlory,74,2003-07-20
5805,3437,Wodanus,93,2003-07-21
5810,2536,OSheaman,95,2003-07-21
5811,2547,OSheaman,96,2003-07-21
5812,2556,OSheaman,80,2003-07-21
5813,2548,OSheaman,90,2003-07-21
5815,559,CrowTRobot,80,2003-07-21
5816,3931,Ktulu,94,2003-07-21
5818,12277,OSheaman,92,2003-07-21
5820,723,Shovel,70,2003-07-22
5824,7316,GrimAndFrostbitten,87,2003-07-22
5825,9045,GrimAndFrostbitten,88,2003-07-22
5827,5451,GrimAndFrostbitten,85,2003-07-22
5828,8142,GrimAndFrostbitten,70,2003-07-22
5842,765,DarkEyesofSorrow,97,2003-07-22
5843,83,PyRoDemoN,80,2003-07-22
5847,10475,chaossphere,92,2003-07-23
5852,11028,foshuggah,83,2003-07-23
5855,1791,foshuggah,78,2003-07-23
5856,21067,BaronVonK,92,2003-07-23
5857,15443,DarkEyesofSorrow,75,2003-07-23
5858,5852,foshuggah,75,2003-07-23
5859,9856,foshuggah,94,2003-07-23
5861,4204,anatas,85,2003-07-24
5867,166,Minion,85,2003-07-24
5870,54,megafury,85,2003-07-24
5872,7172,megafury,48,2003-07-24
5873,698,megafury,95,2003-07-24
5874,19870,foshuggah,75,2003-07-24
5875,19871,foshuggah,79,2003-07-24
5884,9788,Mourningrise,95,2003-07-24
5887,5081,OSheaman,90,2003-07-24
5888,16842,OSheaman,92,2003-07-24
5895,2038,StillDeath,99,2003-07-25
5899,1426,Minion,96,2003-07-25
5906,6230,megafury,100,2003-07-25
5911,845,Nightcrawler,74,2003-07-26
5915,747,UltraBoris,79,2003-07-26
5916,6661,alexanderthegreat,75,2003-07-26
5919,55,OSheaman,89,2003-07-26
5925,376,Tharamyr,99,2003-07-27
5928,60,OSheaman,93,2003-07-27
5929,11845,OSheaman,84,2003-07-27
5934,2730,Nightcrawler,94,2003-07-27
5935,1601,OSheaman,88,2003-07-27
5936,19203,OSheaman,91,2003-07-27
5938,19265,Sati_Viking_Horde,90,2003-07-28
5939,750,Demon_of_the_Fall,96,2003-07-28
5940,2667,Demon_of_the_Fall,95,2003-07-28
5941,224,Mortido,58,2003-07-28
5942,8139,GrimAndFrostbitten,30,2003-07-28
5944,7055,GrimAndFrostbitten,83,2003-07-28
5952,17181,KatatonicMoon,85,2003-07-29
5953,4343,DarkEyesofSorrow,87,2003-07-29
5956,26624,anatas,75,2003-07-30
5959,18090,troublemagnet,65,2003-07-30
5962,2053,Manu_SwordMaster,88,2003-07-30
5963,5338,Black_Friday,100,2003-07-30
5964,23577,icedray,100,2003-07-30
5967,15612,Mortido,78,2003-07-30
5977,2661,OSheaman,85,2003-07-30
5982,26732,ShotgunBlasphemy,80,2003-07-30
5986,1928,Demon_of_the_Fall,91,2003-07-31
5989,12227,Black_Friday,90,2003-07-31
5995,24704,Elitarian,80,2003-08-01
5996,47,Conan_Troutman,85,2003-08-01
6001,17700,Minion,65,2003-08-01
6006,16469,The_Philosopher,91,2003-08-01
6011,2327,The_Philosopher,85,2003-08-01
6012,7658,The_Philosopher,77,2003-08-02
6013,11977,The_Philosopher,95,2003-08-02
6016,21949,Trepas,70,2003-08-02
6017,16500,Trepas,85,2003-08-02
6018,9081,Trepas,95,2003-08-02
6021,346,Andrzej,90,2003-08-02
6022,7162,The_Philosopher,81,2003-08-02
6025,20,The_Philosopher,86,2003-08-02
6027,4089,PowerProg_Adam,75,2003-08-03
6029,2622,Messiah_X,95,2003-08-03
6033,861,Estigia666,89,2003-08-03
6034,863,Estigia666,82,2003-08-03
6039,1133,anacrusis,45,2003-08-03
6046,1313,chaossphere,40,2003-08-05
6047,1237,OSheaman,81,2003-08-05
6048,5351,OSheaman,82,2003-08-05
6057,1852,OSheaman,78,2003-08-05
6059,269,TheMoor,92,2003-08-05
6062,15323,BlademasterDezo,89,2003-08-05
6067,17218,peepsbucket,85,2003-08-06
6070,19820,holydiver,72,2003-08-06
6078,13941,Mourningrise,85,2003-08-06
6086,8294,Descalabro,100,2003-08-06
6088,19318,GrimAndFrostbitten,5,2003-08-07
6091,4969,GrimAndFrostbitten,57,2003-08-07
6092,133,OSheaman,88,2003-08-07
6094,134,OSheaman,98,2003-08-07
6096,135,OSheaman,96,2003-08-07
6097,3719,OSheaman,81,2003-08-07
6102,6438,Demon_of_the_Fall,86,2003-08-07
6104,5928,TheMoor,82,2003-08-07
6105,14519,Demon_of_the_Fall,89,2003-08-07
6107,19756,peepsbucket,99,2003-08-07
6111,3908,megafury,92,2003-08-08
6113,388,megafury,90,2003-08-08
6121,886,OSheaman,85,2003-08-08
6122,927,OSheaman,82,2003-08-08
6124,11615,UltraBoris,31,2003-08-08
6125,932,OSheaman,89,2003-08-08
6131,107,OSheaman,82,2003-08-08
6135,3023,Dead_As_A_Door_Nail,95,2003-08-08
6138,3281,OSheaman,94,2003-08-09
6139,22266,Mortido,78,2003-08-09
6140,110,OSheaman,90,2003-08-09
6142,451,OSheaman,84,2003-08-09
6146,28158,SufferingOverdue,65,2003-08-10
6147,20788,Estigia666,91,2003-08-10
6148,20789,Estigia666,89,2003-08-10
6157,4108,Madman,78,2003-08-10
6158,7987,Madman,43,2003-08-10
6159,93,BlademasterDezo,90,2003-08-11
6165,2977,GrimAndFrostbitten,33,2003-08-11
6168,18290,Madman,80,2003-08-11
6170,10812,Madman,80,2003-08-11
6172,81,Nightcrawler,20,2003-08-11
6173,3993,Madman,34,2003-08-11
6175,4032,OSheaman,73,2003-08-11
6177,4033,OSheaman,87,2003-08-11
6187,4597,OSheaman,84,2003-08-11
6191,887,OSheaman,90,2003-08-11
6192,4141,gasolinedream,55,2003-08-12
6198,27286,Messiah_X,95,2003-08-12
6200,7647,OSheaman,94,2003-08-12
6201,215,Messiah_X,100,2003-08-12
6203,23196,mornox,85,2003-08-12
6204,28180,mornox,87,2003-08-12
6205,23195,mornox,95,2003-08-12
6208,6127,OSheaman,91,2003-08-13
6209,26517,the_hunter_steve,95,2003-08-13
6210,259532,Ledd_Rokkenstud,0,2003-08-13
6212,1091,OSheaman,87,2003-08-13
6213,21,OSheaman,92,2003-08-13
6214,7849,Egregius,78,2003-08-13
6217,22470,Egregius,75,2003-08-13
6229,842,OSheaman,63,2003-08-13
6235,14793,Madman,90,2003-08-14
6236,4081,Madman,90,2003-08-14
6237,21541,Xeper,96,2003-08-14
6240,19020,FatalStrike,0,2003-08-14
6243,817,Necrobutcher,98,2003-08-14
6244,19871,metalhead86,90,2003-08-14
6245,752,GrimAndFrostbitten,75,2003-08-14
6246,20764,Necrobutcher,87,2003-08-14
6247,12103,LordDeath666,86,2003-08-14
6248,12029,LordDeath666,90,2003-08-14
6249,69,GrimAndFrostbitten,44,2003-08-14
6251,2950,GrimAndFrostbitten,48,2003-08-14
6254,2536,Mortido,53,2003-08-14
6257,25734,foshuggah,65,2003-08-14
6258,19033,foshuggah,70,2003-08-14
6259,596,BabySchraiberJesus,85,2003-08-15
6260,839,Nightcrawler,76,2003-08-15
6264,849,Nightcrawler,90,2003-08-15
6267,8991,Benign_Hypocrite,89,2003-08-15
6268,19990,Egregius,87,2003-08-15
6269,11882,Xeper,88,2003-08-16
6271,8317,chaossphere,98,2003-08-16
6274,12105,LordDeath666,65,2003-08-16
6278,676,OSheaman,75,2003-08-16
6281,3149,OSheaman,91,2003-08-16
6283,6703,UltraBoris,63,2003-08-16
6286,18839,MetalSaviour,95,2003-08-16
6287,12865,MetalSaviour,35,2003-08-16
6289,17182,OSheaman,99,2003-08-16
6290,456,BabySchraiberJesus,95,2003-08-17
6296,997,Nightcrawler,68,2003-08-17
6297,1001,Nightcrawler,54,2003-08-17
6298,27285,OSheaman,75,2003-08-17
6306,28717,OSheaman,80,2003-08-17
6318,3994,CrowTRobot,90,2003-08-18
6328,27819,Defiler,93,2003-08-18
6329,878,The_Philosopher,71,2003-08-18
6332,18499,DeadFetus,87,2003-08-18
6337,1100,Andrzej,95,2003-08-18
6339,3153,OSheaman,96,2003-08-18
6343,23096,Shred1921,90,2003-08-18
6346,3227,DBettino,90,2003-08-19
6347,591,GrimAndFrostbitten,92,2003-08-19
6349,191,GrimAndFrostbitten,99,2003-08-19
6352,6574,grim_reaper,98,2003-08-19
6354,2566,Nightcrawler,86,2003-08-19
6355,1600,OSheaman,90,2003-08-19
6356,13,OSheaman,92,2003-08-19
6357,668,Demon_of_the_Fall,89,2003-08-19
6361,3202,Demon_of_the_Fall,88,2003-08-19
6362,236,GrimAndFrostbitten,97,2003-08-19
6363,305,UltraBoris,76,2003-08-20
6367,17349,Egregius,72,2003-08-20
6371,2619,UltraBoris,6,2003-08-20
6372,1337,Shredder,90,2003-08-20
6373,20310,evilution,50,2003-08-20
6375,2950,Mourningrise,80,2003-08-20
6379,19465,Mourningrise,84,2003-08-20
6381,582,Mourningrise,82,2003-08-21
6382,376,EddietheEad,86,2003-08-21
6384,101,sarcofago,99,2003-08-21
6385,673,Demon_of_the_Fall,87,2003-08-21
6386,3104,Shredder,98,2003-08-21
6387,2182,Shredder,95,2003-08-21
6389,21707,Xeper,78,2003-08-21
6393,3128,PowerMetalGuardian,86,2003-08-21
6394,320,PowerMetalGuardian,88,2003-08-21
6398,158,CrowTRobot,85,2003-08-21
6404,4216,PowerMetalGuardian,79,2003-08-22
6411,10205,PowerProg_Adam,82,2003-08-23
6413,2182,Rottrephile,45,2003-08-23
6415,14518,PowerMetalGuardian,70,2003-08-24
6416,3721,OSheaman,76,2003-08-24
6419,21032,Winterkaelte,100,2003-08-24
6420,187,FatalStrike,85,2003-08-24
6423,2100,Nightcrawler,89,2003-08-24
6426,19933,DeadFetus,87,2003-08-24
6428,176,Minion,88,2003-08-24
6429,6260,Minion,70,2003-08-24
6431,3205,OSheaman,92,2003-08-24
6436,6993,Tomhet,85,2003-08-24
6439,2200,Edgecrusher,70,2003-08-25
6441,11880,Edgecrusher,75,2003-08-25
6442,1465,Nightcrawler,85,2003-08-25
6443,12277,Nightcrawler,69,2003-08-25
6445,19871,vasartur,90,2003-08-25
6450,131,f4c30fd34th,95,2003-08-25
6451,4202,MacMoney,19,2003-08-25
6452,1535,MacMoney,93,2003-08-25
6455,17419,chaossphere,65,2003-08-25
6461,19302,PsyKoCracker,96,2003-08-26
6466,12793,Diablo,95,2003-08-26
6467,10493,OSheaman,90,2003-08-26
6475,143,Mourningrise,100,2003-08-27
6477,3410,Demon_of_the_Fall,94,2003-08-27
6478,11475,chaossphere,92,2003-08-27
6481,16515,OSheaman,88,2003-08-27
6484,19871,jcm800wylde,95,2003-08-27
6485,16725,iced_savior,80,2003-08-27
6487,5932,chaossphere,90,2003-08-28
6489,6255,Mourningrise,90,2003-08-28
6491,12471,Voice_of_Unreason,95,2003-08-28
6499,29645,Winterkaelte,99,2003-08-29
6501,18936,Benign_Hypocrite,85,2003-08-29
6506,2047,Demon_of_the_Fall,90,2003-08-29
6514,5492,Xeper,90,2003-08-30
6516,199,Falconsbane,28,2003-08-30
6518,607,Demon_of_the_Fall,85,2003-08-30
6519,4969,Shredder,100,2003-08-30
6520,135,Silmaril,93,2003-08-30
6521,17182,Benign_Hypocrite,97,2003-08-30
6524,606,Minion,93,2003-08-30
6525,3526,BabySchraiberJesus,100,2003-08-30
6530,2249,ScorpioMoon,100,2003-08-30
6533,16088,MrBrownstone,90,2003-08-31
6534,164,MrBrownstone,99,2003-08-31
6536,831,The_Bum_Doctor,30,2003-08-31
6538,26297,Anzuhan,60,2003-08-31
6542,60,Nightcrawler,85,2003-08-31
6546,1262,Andrzej,98,2003-08-31
6555,4509,doomsoldier,88,2003-09-01
6558,4299,Silmaril,93,2003-09-01
6559,21067,Xeper,93,2003-09-01
6562,132,Minion,95,2003-09-01
6564,11512,Silmaril,96,2003-09-01
6567,26297,Metal_God,35,2003-09-01
6568,3278,MetalSaviour,100,2003-09-01
6570,6509,yeentrancemperium,91,2003-09-01
6572,16891,yeentrancemperium,95,2003-09-01
6573,3580,CrowTRobot,93,2003-09-01
6574,29954,Chainsaw_Gutsfuck,60,2003-09-02
6594,20113,Xeper,90,2003-09-03
